dataset_size,epsilon,result,evaluation_tool,tool,sd,query,time
9000,1.25,63.47660687346001,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_1.25_2021-06-04T18:25:21,,
1000,1.5,57.09139493212364,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_1.5_2021-05-15T10:08:09,,
2000,1.5,137.0090685358883,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_1.5_2021-05-15T11:39:47,,
3000,1.5,63.06399861119992,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_1.5_2021-05-15T13:23:19,,
4000,1.5,41.810301537351144,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_1.5_2021-05-15T18:25:35,,
5000,1.5,56.763118087342576,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_1.5_2021-05-16T11:06:53,,
6000,1.5,108.32470549327009,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_1.5_2021-05-18T09:44:43,,
1000,1.75,28.437736795522017,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_1.75_2021-05-15T10:10:32,,
2000,1.75,64.91985274773626,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_1.75_2021-05-15T11:47:29,,
3000,1.75,78.0643365890345,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_1.75_2021-05-15T13:31:37,,
4000,1.75,78.82049997782056,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_1.75_2021-05-15T18:58:55,,
5000,1.75,46.74244150639451,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_1.75_2021-05-18T02:57:09,,
1000,2.0,74.92744500797056,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.0_2021-05-15T10:20:02,,
2000,2.0,115.62304473594303,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.0_2021-05-15T11:55:10,,
3000,2.0,65.41631420527423,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.0_2021-05-15T13:39:51,,
4000,2.0,62.78678201047531,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.0_2021-05-15T19:30:27,,
5000,2.0,67.1341964127851,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.0_2021-05-18T03:08:57,,
1000,2.25,99.48376827741883,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.25_2021-05-15T10:24:47,,
2000,2.25,48.82483207541563,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.25_2021-05-15T12:02:51,,
3000,2.25,54.8231261155929,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.25_2021-05-15T13:49:40,,
4000,2.25,96.59439838273275,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.25_2021-05-15T20:02:25,,
5000,2.25,27.80226116338919,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.25_2021-05-18T03:42:55,,
1000,2.5,53.31907555992873,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.5_2021-05-15T10:32:05,,
2000,2.5,79.74870500062924,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.5_2021-05-15T12:10:33,,
3000,2.5,10.478022269242974,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.5_2021-05-15T14:49:30,,
4000,2.5,28.23040150407698,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.5_2021-05-15T20:24:22,,
5000,2.5,30.191845274345326,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.5_2021-05-18T04:17:36,,
1000,2.75,104.4928192624641,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.75_2021-05-15T10:39:12,,
2000,2.75,72.097303612954,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.75_2021-05-15T12:18:15,,
3000,2.75,30.1099030951169,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.75_2021-05-15T14:55:01,,
4000,2.75,72.26775990482568,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.75_2021-05-16T01:55:03,,
5000,2.75,53.986258177317644,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_2.75_2021-05-18T04:51:11,,
1000,3.0,96.61396210306977,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_3.0_2021-05-15T10:46:21,,
2000,3.0,101.63483760226211,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_3.0_2021-05-15T12:28:31,,
3000,3.0,72.49379301426671,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_3.0_2021-05-15T15:06:26,,
4000,3.0,103.49217656282246,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_3.0_2021-05-16T02:25:45,,
5000,3.0,24.328556273697032,tensorflow_privacy,smartnoise_mwem,smartnoise_mwem_3.0_2021-05-18T05:25:31,,
8500,0.1,57.079771607008325,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.1_2021-05-13T16:04:49,,
1000,0.1,57.893196929465965,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.1_2021-06-04T11:15:21,,
2000,0.1,33.582034777048285,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.1_2021-06-04T11:56:39,,
3000,0.1,38.40136585609076,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.1_2021-06-04T12:10:29,,
4000,0.1,45.551198326017456,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.1_2021-06-04T12:25:30,,
5000,0.1,36.41945464903837,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.1_2021-06-04T12:41:21,,
6000,0.1,70.61568408686793,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.1_2021-06-04T12:58:41,,
7000,0.1,39.24474282964837,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.1_2021-06-04T13:17:12,,
8000,0.1,36.13505058123582,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.1_2021-06-04T13:36:49,,
9000,0.1,47.59062856169987,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.1_2021-06-04T13:45:22,,
9358,0.1,43.335318828613254,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.1_2021-06-04T13:49:52,,
2000,0.25,37.22726029771572,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.25_2021-05-13T14:35:08,,
7000,0.25,55.288044934717064,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.25_2021-05-13T15:32:34,,
9000,0.25,30.080529295203146,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.25_2021-05-13T16:23:43,,
1000,0.25,42.104333523855004,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.25_2021-06-04T14:08:27,,
3000,0.25,30.579352787141563,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.25_2021-06-04T14:14:09,,
4000,0.25,49.11735310972378,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.25_2021-06-04T14:17:19,,
5000,0.25,41.613234976327526,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.25_2021-06-04T14:20:43,,
6000,0.25,67.87792698707692,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.25_2021-06-04T14:24:20,,
8000,0.25,60.52320447213092,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.25_2021-06-04T14:32:16,,
8500,0.25,63.10563547372923,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.25_2021-06-04T14:36:34,,
9358,0.25,28.800269779375093,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.25_2021-06-04T14:45:33,,
2000,0.5,59.07858832652633,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.5_2021-05-13T14:35:19,,
8500,0.5,51.08121107528678,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.5_2021-05-13T16:06:17,,
9358,0.5,44.70986236455358,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.5_2021-05-13T16:42:58,,
1000,0.5,25.184311625921556,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.5_2021-06-04T14:50:03,,
3000,0.5,49.191716127805684,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.5_2021-06-04T14:55:38,,
4000,0.5,31.23127576483295,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.5_2021-06-04T14:58:49,,
5000,0.5,45.710714496198676,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.5_2021-06-04T15:02:19,,
6000,0.5,79.66210751395639,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.5_2021-06-04T15:06:03,,
7000,0.5,48.68793546245811,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.5_2021-06-04T15:10:01,,
8000,0.5,40.068032749755346,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.5_2021-06-04T15:14:22,,
9000,0.5,73.7480172711408,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.5_2021-06-04T15:23:45,,
1000,0.75,69.38798170027324,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.75_2021-05-13T14:28:16,,
2000,0.75,36.31854182203235,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.75_2021-05-13T14:35:40,,
8000,0.75,47.453919880373334,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.75_2021-05-13T15:49:49,,
3000,0.75,43.01706884339933,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.75_2021-06-04T15:39:12,,
4000,0.75,50.31765675287079,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.75_2021-06-04T15:42:30,,
5000,0.75,42.03826886431055,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.75_2021-06-04T15:46:01,,
6000,0.75,32.083792317643415,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.75_2021-06-04T15:49:57,,
7000,0.75,46.72070691409832,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.75_2021-06-04T15:54:17,,
8500,0.75,50.14225770643071,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.75_2021-06-04T16:04:03,,
9000,0.75,51.07955034499718,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.75_2021-06-04T16:09:23,,
9358,0.75,45.37890738374209,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_0.75_2021-06-04T16:15:02,,
4000,1.0,37.11077197194715,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.0_2021-05-13T14:55:08,,
1000,1.0,33.5011853341726,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.0_2021-06-04T16:20:36,,
2000,1.0,32.849832329718375,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.0_2021-06-04T16:23:21,,
3000,1.0,31.45730468402822,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.0_2021-06-04T16:26:25,,
5000,1.0,37.70814097400939,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.0_2021-06-04T16:33:38,,
6000,1.0,39.23849686406171,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.0_2021-06-04T16:37:54,,
7000,1.0,42.39865755360979,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.0_2021-06-04T16:42:38,,
8000,1.0,37.83637156865046,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.0_2021-06-04T16:47:52,,
8500,1.0,45.73480991935312,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.0_2021-06-04T16:53:39,,
9000,1.0,33.3226894174064,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.0_2021-06-04T16:59:49,,
9358,1.0,37.74177238980379,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.0_2021-06-04T17:06:24,,
3000,1.25,40.58275688772984,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.25_2021-05-13T14:45:29,,
5000,1.25,47.936212011079895,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.25_2021-05-13T15:07:01,,
7000,1.25,40.518618368626065,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.25_2021-05-13T15:34:53,,
1000,1.25,39.17764095588821,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.25_2021-06-04T17:12:50,,
2000,1.25,40.26530059881816,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.25_2021-06-04T17:15:41,,
4000,1.25,36.28590679845631,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.25_2021-06-04T17:22:28,,
6000,1.25,41.43154309928022,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.25_2021-06-04T17:31:12,,
8000,1.25,44.257023899934545,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.25_2021-06-04T17:49:36,,
8500,1.25,53.90246983234108,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.25_2021-06-04T17:58:20,,
9000,1.25,40.06829005301465,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.25_2021-06-04T18:10:29,,
9358,1.25,26.126341127014108,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.25_2021-06-04T18:38:30,,
1000,1.5,46.25934581129673,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.5_2021-05-13T14:29:13,,
2000,1.5,39.4175250298731,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.5_2021-05-13T14:36:52,,
3000,1.5,29.626609993138086,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.5_2021-05-13T14:45:43,,
4000,1.5,30.976357309599955,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.5_2021-05-13T14:56:05,,
5000,1.5,54.13457949433238,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.5_2021-05-13T15:08:03,,
6000,1.5,38.97021250723451,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.5_2021-05-13T15:21:34,,
7000,1.5,44.3722102728454,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.5_2021-05-13T15:35:37,,
8000,1.5,35.68212350110489,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.5_2021-05-13T15:52:39,,
8500,1.5,43.86525467344231,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.5_2021-05-13T16:09:39,,
9000,1.5,31.317903438621713,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.5_2021-05-13T16:28:05,,
9358,1.5,40.09341453470644,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.5_2021-05-13T16:46:53,,
1000,1.75,38.684281480088075,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.75_2021-05-13T14:29:44,,
2000,1.75,36.00907033096656,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.75_2021-05-13T14:37:45,,
3000,1.75,56.26757345393384,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.75_2021-05-13T14:46:33,,
4000,1.75,44.93542075814058,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.75_2021-05-13T14:56:42,,
5000,1.75,34.830638665697506,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.75_2021-05-13T15:09:24,,
6000,1.75,53.59087250359815,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.75_2021-05-13T15:22:06,,
7000,1.75,48.955511993297335,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.75_2021-05-13T15:36:56,,
8000,1.75,36.322928296139786,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.75_2021-05-13T15:53:58,,
8500,1.75,47.77736884418029,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.75_2021-05-13T16:10:53,,
9000,1.75,31.86221867004647,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.75_2021-05-13T16:28:33,,
9358,1.75,30.66064133292155,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_1.75_2021-05-13T16:48:32,,
1000,2.0,53.37852796689264,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.0_2021-05-13T14:30:32,,
2000,2.0,41.25425907247509,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.0_2021-05-13T14:38:21,,
3000,2.0,38.8681603699251,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.0_2021-05-13T14:47:25,,
4000,2.0,32.71278276167267,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.0_2021-05-13T14:57:48,,
5000,2.0,30.802801406596856,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.0_2021-05-13T15:10:34,,
6000,2.0,35.90785369997345,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.0_2021-05-13T15:23:16,,
7000,2.0,43.520035423010974,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.0_2021-05-13T15:38:15,,
8000,2.0,37.173825423818684,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.0_2021-05-13T15:54:27,,
8500,2.0,39.47606524863025,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.0_2021-05-13T16:12:20,,
9000,2.0,22.639297047542932,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.0_2021-05-13T16:31:21,,
9358,2.0,34.0819254181409,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.0_2021-05-13T16:48:51,,
1000,2.25,60.551548169424386,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.25_2021-05-13T14:31:25,,
2000,2.25,50.734875119397636,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.25_2021-05-13T14:38:46,,
3000,2.25,29.31204231745979,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.25_2021-05-13T14:48:43,,
4000,2.25,34.41192871775856,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.25_2021-05-13T14:58:56,,
5000,2.25,38.98990236331847,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.25_2021-05-13T15:11:46,,
6000,2.25,45.44256414436837,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.25_2021-05-13T15:25:34,,
7000,2.25,36.250233568565065,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.25_2021-05-13T15:40:08,,
8000,2.25,52.97776809349226,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.25_2021-05-13T15:56:03,,
8500,2.25,42.86198590153264,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.25_2021-05-13T16:14:02,,
9000,2.25,39.88364207310441,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.25_2021-05-13T16:32:29,,
9358,2.25,38.25093691068355,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.25_2021-05-13T16:52:10,,
1000,2.5,51.931595486324646,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.5_2021-05-13T14:31:37,,
2000,2.5,38.44905039363075,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.5_2021-05-13T14:39:44,,
3000,2.5,23.710447345840304,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.5_2021-05-13T14:49:38,,
4000,2.5,31.865417715100342,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.5_2021-05-13T15:00:14,,
5000,2.5,35.474441584975345,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.5_2021-05-13T15:13:34,,
6000,2.5,32.4766486790643,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.5_2021-05-13T15:27:04,,
7000,2.5,40.082212307869824,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.5_2021-05-13T15:41:57,,
8000,2.5,32.71681973987069,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.5_2021-05-13T15:57:56,,
8500,2.5,45.8959055399715,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.5_2021-05-13T16:16:26,,
9000,2.5,31.93313817385588,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.5_2021-05-13T16:34:38,,
9358,2.5,45.497351884417746,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.5_2021-05-13T16:54:26,,
1000,2.75,29.843150022549082,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.75_2021-05-13T14:33:22,,
2000,2.75,36.429258259703545,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.75_2021-05-13T14:40:52,,
3000,2.75,32.02316166660468,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.75_2021-05-13T14:50:26,,
4000,2.75,39.11236949297582,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.75_2021-05-13T15:02:32,,
5000,2.75,38.06414160265603,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.75_2021-05-13T15:15:25,,
6000,2.75,29.356229849144626,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.75_2021-05-13T15:28:31,,
7000,2.75,40.585754082749816,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.75_2021-05-13T15:44:08,,
8000,2.75,38.76366766429618,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.75_2021-05-13T16:01:21,,
8500,2.75,37.330167757991006,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.75_2021-05-13T16:17:48,,
9000,2.75,26.212001834940484,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.75_2021-05-13T16:36:04,,
9358,2.75,38.40900648067617,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_2.75_2021-05-13T16:56:00,,
1000,3.0,51.04919558857929,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_3.0_2021-05-13T14:33:47,,
2000,3.0,48.37718942204264,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_3.0_2021-05-13T14:43:12,,
3000,3.0,40.16847815016371,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_3.0_2021-05-13T14:52:17,,
4000,3.0,28.19524482655622,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_3.0_2021-05-13T15:04:25,,
5000,3.0,35.095858790248116,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_3.0_2021-05-13T15:17:12,,
6000,3.0,35.77125725847098,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_3.0_2021-05-13T15:29:47,,
7000,3.0,43.27612908694759,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_3.0_2021-05-13T15:45:31,,
8000,3.0,53.15112903862958,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_3.0_2021-05-13T16:02:32,,
8500,3.0,39.62057676809155,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_3.0_2021-05-13T16:22:31,,
9000,3.0,41.82254044672288,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_3.0_2021-05-13T16:41:04,,
9358,3.0,39.1784062949826,tensorflow_privacy,smartnoise_patectgan,smartnoise_patectgan_3.0_2021-05-13T16:57:39,,
2000,2441478.0,38.46136662498761,tensorflow_privacy,gretel,gretel_2441478_2021-05-26T18:17:35,,
3000,3259783.0,24.89352178072059,tensorflow_privacy,gretel,gretel_3259783_2021-05-26T18:58:03,,
4000,32.0,35.8699044721677,tensorflow_privacy,gretel,gretel_32_2021-05-26T22:49:32,,
5000,31.0,45.75221499715145,tensorflow_privacy,gretel,gretel_31_2021-05-27T04:14:13,,
6000,30.0,35.60211157631848,tensorflow_privacy,gretel,gretel_30_2021-05-27T10:29:47,,
7000,30.0,49.98831320011368,tensorflow_privacy,gretel,gretel_30_2021-05-27T12:50:43,,
8000,29.0,43.12299663989419,tensorflow_privacy,gretel,gretel_29_2021-05-27T21:07:32,,
8500,29.0,55.52444247848104,tensorflow_privacy,gretel,gretel_29_2021-05-28T02:31:28,,
9000,28.0,30.626698384022777,tensorflow_privacy,gretel,gretel_28_2021-05-28T07:49:11,,
9358,55.3092,35.26560,tensorflow_privacy,gretel,gretel_55.3092_2021-05-14T20:22:03,,
8000,0.1,23.799185888738133,query,smartnoise_dpctgan,,avg_insured,
8000,0.1,29.87283804227829,query,smartnoise_dpctgan,,avg_ppeducat,
8000,0.1,0.36137226110338194,query,smartnoise_dpctgan,,avg_ppincimp,
8000,0.1,15.381203489231673,query,smartnoise_dpctgan,,avg_q1,
8000,0.1,108.93196274078313,query,smartnoise_dpctgan,,avg_q2,
8000,0.1,148.312986933317,query,smartnoise_dpctgan,,avg_q3,
8000,0.1,0.0,query,smartnoise_dpctgan,,count_insured,
8000,0.1,0.0,query,smartnoise_dpctgan,,count_ppeducat,
8000,0.1,0.0,query,smartnoise_dpctgan,,count_ppincimp,
8000,0.1,0.0,query,smartnoise_dpctgan,,count_q1,
8000,0.1,0.0,query,smartnoise_dpctgan,,count_q2,
8000,0.1,0.0,query,smartnoise_dpctgan,,count_q3,
8000,0.1,197.5854649087413,query,smartnoise_dpctgan,,histogram_insured,
8000,0.1,175.2140394325988,query,smartnoise_dpctgan,,histogram_ppeducat,
8000,0.1,77.49623162867965,query,smartnoise_dpctgan,,histogram_ppincimp,
8000,0.1,261.37136607094925,query,smartnoise_dpctgan,,histogram_q1,
8000,0.1,7486.282411438354,query,smartnoise_dpctgan,,histogram_q2,
8000,0.1,4115.922581768841,query,smartnoise_dpctgan,,histogram_q3,
8000,0.1,23.79918588873813,query,smartnoise_dpctgan,,sum_insured,
