query,dataset_size,epsilon,result,tool,time
count_q1,2000,0.5,0.7671375365604267,smartnoise,261.19982223797865
count_q1,2000,0.75,0.5169622810225133,smartnoise,261.86993388122823
count_q1,2000,1.0,0.37980258029665886,smartnoise,259.44423815186457
count_q1,2000,1.25,0.3619392214170772,smartnoise,270.7619829627753
count_q1,2000,1.5,0.3350373113550191,smartnoise,920.529026654269
count_q1,2000,1.75,0.17748239349298847,smartnoise,253.93918143238875
count_q1,2000,2.0,0.23345235059857505,smartnoise,288.29191927406646
count_q1,2000,2.25,0.2018662923818635,smartnoise,287.5403304816149
count_q1,2000,2.5,0.1823458252881047,smartnoise,278.2391264179898
count_q1,2000,2.75,0.09082951062292476,smartnoise,273.9580253216846
count_q1,2000,3.0,0.11937336386313323,smartnoise,268.4979540897592
count_q1,3000,0.1,1.806961845505076,smartnoise,282.6323718855449
count_q1,3000,0.25,0.9165757530674217,smartnoise,292.282253533996
count_q1,3000,0.5,0.52185566331442,smartnoise,283.22938922320384
count_q1,3000,0.75,0.46868610675660816,smartnoise,278.8967680963823
count_q1,3000,1.0,0.2849951266639874,smartnoise,288.19046018460455
count_q1,3000,1.25,0.19293061504650377,smartnoise,283.3898101625886
count_q1,3000,1.5,0.13743685418725538,smartnoise,285.52278962799437
count_q1,3000,1.75,0.18797162906495582,smartnoise,288.88585989700204
count_q1,3000,2.0,0.13824294235551815,smartnoise,287.90402392531666
count_q1,3000,2.25,0.11832159566199232,smartnoise,287.98698042072084
count_q1,3000,2.5,0.09944289260117532,smartnoise,287.6112911796784
count_q1,3000,2.75,0.08027729719194864,smartnoise,283.2718412224538
count_q1,3000,3.0,0.07378647873726218,smartnoise,313.4304354121711
count_q1,4000,0.1,1.8311369419024892,smartnoise,279.8093056268
count_q1,4000,0.25,0.7023620861065892,smartnoise,271.00180194149476
count_q1,4000,0.5,0.3530226621620771,smartnoise,270.70873533333184
count_q1,4000,0.75,0.300312337408905,smartnoise,268.09115589551516
count_q1,4000,1.0,0.20432816741702547,smartnoise,270.4118899545105
count_q1,4000,1.25,0.14295978455495797,smartnoise,278.8524208624284
count_q1,4000,1.5,0.12673791855636576,smartnoise,284.6932079760674
count_q1,4000,1.75,0.09968701018688443,smartnoise,280.5696364698858
count_q1,4000,2.0,0.130862523283024,smartnoise,272.61051251411834
count_q1,4000,2.25,0.06174544517614235,smartnoise,274.69345555975843
count_q1,4000,2.5,0.08477912478906585,smartnoise,269.7280667993632
count_q1,4000,2.75,0.051234753829798,smartnoise,275.02281668745826
count_q1,4000,3.0,0.08100925873009825,smartnoise,279.823928045071
count_q1,5000,0.1,1.4660013642558456,smartnoise,321.96396357419957
count_q1,5000,0.25,0.44640788523501684,smartnoise,289.2585201857496
count_q1,5000,0.5,0.3152142128775287,smartnoise,313.56018086712805
count_q1,5000,0.75,0.11610340218959994,smartnoise,318.55354149030643
count_q1,5000,1.0,0.18066543665017945,smartnoise,1054.5000290921
count_q1,5000,1.25,0.11933147112141036,smartnoise,324.51902264645014
count_q1,5000,1.5,0.14226735395022994,smartnoise,333.99319860566175
count_q1,5000,1.75,0.11009087155618308,smartnoise,329.025251459094
count_q1,5000,2.0,0.10119288512538814,smartnoise,328.35470873022916
count_q1,5000,2.25,0.0709929573971954,smartnoise,328.3808717433127
count_q1,5000,2.5,0.06418722614352484,smartnoise,322.6539307481215
count_q1,5000,2.75,0.03794733192202055,smartnoise,323.4351941894148
count_q1,5000,3.0,0.05019960159204453,smartnoise,327.681015148022
count_q1,6000,0.1,1.817232327836299,smartnoise,333.9313609594261
count_q1,6000,0.25,0.6197669813011267,smartnoise,329.42042168659907
count_q1,6000,0.5,0.21762608095334326,smartnoise,324.42889003885404
count_q1,6000,0.75,0.11005049346146117,smartnoise,313.9945867498241
count_q1,6000,1.0,0.16574746520602426,smartnoise,330.3242269015185
count_q1,6000,1.25,0.08215838362577492,smartnoise,328.223354496182
count_q1,6000,1.5,0.1030102476024163,smartnoise,315.00098843931136
count_q1,6000,1.75,0.09413347497628627,smartnoise,320.23001730311915
count_q1,6000,2.0,0.06078194176270157,smartnoise,325.1752020322411
count_q1,6000,2.25,0.07490735018081411,smartnoise,320.3767189599202
count_q1,6000,2.5,0.04440970864824743,smartnoise,329.25571409556494
count_q1,6000,2.75,0.03205897343611891,smartnoise,325.819226925141
count_q1,6000,3.0,0.05163977794943222,smartnoise,324.2127016142348
count_q1,7000,0.1,1.4972491783403377,smartnoise,333.1828830173726
count_q1,7000,0.25,0.43255293412058426,smartnoise,337.8304565075625
count_q1,7000,0.5,0.227048497920958,smartnoise,333.3246241140728
count_q1,7000,0.75,0.14694160994998617,smartnoise,353.94701336518824
count_q1,7000,1.0,0.11302880254201418,smartnoise,333.48277214657645
count_q1,7000,1.25,0.09035079029052515,smartnoise,334.2729482154203
count_q1,7000,1.5,0.08043250434433856,smartnoise,353.58446362234525
count_q1,7000,1.75,0.05802884574739973,smartnoise,347.29491451255427
count_q1,7000,2.0,0.06452337023220694,smartnoise,348.582538437999
count_q1,7000,2.25,0.028212025225902142,smartnoise,342.0153935704573
count_q1,7000,2.5,0.049073040106621904,smartnoise,999.7327466419707
count_q1,7000,2.75,0.05150787536377128,smartnoise,327.92506683307454
count_q1,7000,3.0,0.03752550153303913,smartnoise,333.6741050836904
count_q1,8000,0.1,1.0983368108189764,smartnoise,363.2871829389416
count_q1,8000,0.25,0.6144102863722254,smartnoise,365.5240200000523
count_q1,8000,0.5,0.10599233462850037,smartnoise,364.5357826590296
count_q1,8000,0.75,0.09412425298508349,smartnoise,363.1641805234504
count_q1,8000,1.0,0.0998436277385793,smartnoise,364.3451862008072
count_q1,8000,1.25,0.07191574931821264,smartnoise,368.5070137098689
count_q1,8000,1.5,0.0761372116642053,smartnoise,374.8594237481306
count_q1,8000,1.75,0.044721359549995794,smartnoise,368.57789862169534
count_q1,8000,2.0,0.04792572378170203,smartnoise,360.20067994652226
count_q1,8000,2.25,0.027950849718747374,smartnoise,359.9695202235425
count_q1,8000,2.5,0.045586456322026174,smartnoise,349.9041671675454
count_q1,8000,2.75,0.0375,smartnoise,345.13595716744794
count_q1,8000,3.0,0.049843505093442216,smartnoise,344.5418166792516
count_q1,8500,0.1,1.4326542743789215,smartnoise,341.1143277012998
count_q1,8500,0.25,0.3770583646872495,smartnoise,351.1164731785269
count_q1,8500,0.5,0.16100892966704036,smartnoise,355.08457711522846
count_q1,8500,0.75,0.11699821073366419,smartnoise,364.27908790276075
count_q1,8500,1.0,0.08677218312746247,smartnoise,364.22583403092716
count_q1,8500,1.25,0.09521420033081557,smartnoise,364.6328007897758
count_q1,8500,1.5,0.06280634265900771,smartnoise,359.5792277709169
count_q1,8500,1.75,0.06581929755623231,smartnoise,353.00202973752863
count_q1,8500,2.0,0.03587753101641625,smartnoise,376.2686445613684
count_q1,8500,2.25,0.028576371297626166,smartnoise,372.5234393243102
count_q1,8500,2.5,0.039019115180651764,smartnoise,347.34877868564394
count_q1,8500,2.75,0.02630668208823282,smartnoise,351.32307279832196
count_q1,8500,3.0,0.03221897397089212,smartnoise,351.09844013377943
count_q12_1,1000,0.1,4.591187210297572,smartnoise,275.6748940793891
count_q12_1,1000,0.25,3.4519559672742064,smartnoise,257.38270441857605
count_q12_1,1000,0.5,1.923278450978953,smartnoise,274.22428251197084
count_q12_1,1000,0.75,1.5089731607951151,smartnoise,265.67134222298523
count_q12_1,1000,1.0,0.9989994994993743,smartnoise,274.9903575002347
count_q12_1,1000,1.25,0.4593473631142341,smartnoise,266.2841514023269
count_q12_1,1000,1.5,0.4159326868617084,smartnoise,268.35438700162837
count_q12_1,1000,1.75,0.5029910535983717,smartnoise,290.0271459915084
count_q12_1,1000,2.0,0.2792848008753788,smartnoise,259.562098789615
count_q12_1,1000,2.25,0.21213203435596426,smartnoise,262.67530151049755
count_q12_1,1000,2.5,0.35777087639996635,smartnoise,271.5646100628885
count_q12_1,1000,2.75,0.3346640106136302,smartnoise,319.2352329074045
count_q12_1,1000,3.0,0.31622776601683794,smartnoise,269.9364862329618
count_q12_1,2000,0.1,2.9605742686174925,smartnoise,258.79244864254156
count_q12_1,2000,0.25,2.186721289968157,smartnoise,269.7638067350394
count_q12_1,2000,0.5,0.7292119033586877,smartnoise,272.8125268248041
count_q12_1,2000,0.75,0.7108093977994383,smartnoise,268.8672639202633
count_q12_1,2000,1.0,0.307001628660175,smartnoise,272.7362659395309
count_q12_1,2000,1.25,0.4767074574621211,smartnoise,268.63201043098763
count_q12_1,2000,1.5,0.24545875417267154,smartnoise,908.3759927847416
count_q12_1,2000,1.75,0.2079663434308542,smartnoise,257.6610726733994
count_q12_1,2000,2.0,0.17392527130926086,smartnoise,253.998024033241
count_q12_1,2000,2.25,0.21389249636207439,smartnoise,260.30519191307445
count_q12_1,2000,2.5,0.13322912594474226,smartnoise,258.3414791200469
count_q12_1,2000,2.75,0.1857417562100671,smartnoise,263.40986095888275
count_q12_1,2000,3.0,0.12649110640673517,smartnoise,267.9918473870773
count_q12_1,3000,0.1,2.7055703855400086,smartnoise,290.9236220256894
count_q12_1,3000,0.25,1.2555653883587445,smartnoise,280.4181016143539
count_q12_1,3000,0.5,0.5750362307426088,smartnoise,280.7027252833959
count_q12_1,3000,0.75,0.36772574321390966,smartnoise,280.5083671548161
count_q12_1,3000,1.0,0.2573367875415838,smartnoise,285.4105077081642
count_q12_1,3000,1.25,0.1994436706886879,smartnoise,299.1142109905724
count_q12_1,3000,1.5,0.16329931618554522,smartnoise,291.5434305677508
count_q12_1,3000,1.75,0.1920648038785058,smartnoise,284.6922916245398
count_q12_1,3000,2.0,0.12692955176439846,smartnoise,290.54131872518394
count_q12_1,3000,2.25,0.13621877827801704,smartnoise,283.8730073047954
count_q12_1,3000,2.5,0.11205157542647742,smartnoise,280.0544578007075
count_q12_1,3000,2.75,0.07601169500660919,smartnoise,295.8793566695888
count_q12_1,3000,3.0,0.10327955589886444,smartnoise,302.5942046183099
count_q12_1,4000,0.1,1.3648946845819279,smartnoise,2181.1725981697596
count_q12_1,4000,0.25,0.7760476789476276,smartnoise,2280.7111241186158
count_q12_1,4000,0.5,0.45968739377972945,smartnoise,2268.578009808958
count_q12_1,4000,0.75,0.21242645786248002,smartnoise,2231.014133466951
count_q12_1,4000,1.0,0.253229145242012,smartnoise,2235.894989011602
count_q12_1,4000,1.25,0.09320675941153625,smartnoise,2289.9142472242593
count_q12_1,4000,1.5,0.13252358280698573,smartnoise,2163.8144088608574
count_q12_1,4000,1.75,0.1353236860272436,smartnoise,2355.761895863207
count_q12_1,4000,2.0,0.08291561975888499,smartnoise,2444.2555618919046
count_q12_1,4000,2.25,0.07541551564499178,smartnoise,2313.943942151632
count_q12_1,4000,2.5,0.053033008588991064,smartnoise,2283.9006709607115
count_q12_1,4000,2.75,0.06982120021884472,smartnoise,972.2578480215229
count_q12_1,4000,3.0,0.10124228365658292,smartnoise,306.43565315504804
count_q12_1,5000,0.1,1.9130812842114158,smartnoise,381.40764445292996
count_q12_1,5000,0.25,0.5052919947911307,smartnoise,386.2049170087978
count_q12_1,5000,0.5,0.33734255586866,smartnoise,367.6389488512869
count_q12_1,5000,0.75,0.23782346393911596,smartnoise,376.07705146103234
count_q12_1,5000,1.0,0.12473972903610141,smartnoise,377.23891303066597
count_q12_1,5000,1.25,0.12116104984688768,smartnoise,1167.2097862134501
count_q12_1,5000,1.5,0.10158740079360236,smartnoise,393.21183266742065
count_q12_1,5000,1.75,0.10507140429250957,smartnoise,373.40026085737026
count_q12_1,5000,2.0,0.06196773353931866,smartnoise,375.5576621853362
count_q12_1,5000,2.25,0.0812403840463596,smartnoise,373.67183700515454
count_q12_1,5000,2.5,0.07823042886243177,smartnoise,378.4123304933714
count_q12_1,5000,2.75,0.05692099788303082,smartnoise,386.8581577744528
count_q12_1,5000,3.0,0.04242640687119285,smartnoise,380.36514852227396
count_q12_1,6000,0.1,1.5679161683939327,smartnoise,391.3716093566796
count_q12_1,6000,0.25,0.31989581637360204,smartnoise,378.90157482688915
count_q12_1,6000,0.5,0.3713339317768966,smartnoise,382.02326943634364
count_q12_1,6000,0.75,0.14823030129572773,smartnoise,388.6831290937645
count_q12_1,6000,1.0,0.13165611772087665,smartnoise,382.51444466933737
count_q12_1,6000,1.25,0.0794075283304773,smartnoise,390.60852835394724
count_q12_1,6000,1.5,0.0939858145324779,smartnoise,391.67834632006657
count_q12_1,6000,1.75,0.08928730157319249,smartnoise,389.02773801484426
count_q12_1,6000,2.0,0.06582805886043834,smartnoise,386.53669881233736
count_q12_1,6000,2.25,0.04859126579037751,smartnoise,387.9122373193802
count_q12_1,6000,2.5,0.08333333333333334,smartnoise,386.54634413667645
count_q12_1,6000,2.75,0.04440970864824743,smartnoise,395.1139975545556
count_q12_1,6000,3.0,0.046547466812563144,smartnoise,400.086868228177
count_q12_1,7000,0.1,0.8904940156097259,smartnoise,333.7092889037919
count_q12_1,7000,0.25,0.43424811867344754,smartnoise,338.59076107978706
count_q12_1,7000,0.5,0.2751252034093213,smartnoise,342.93822752368703
count_q12_1,7000,0.75,0.16086500868867712,smartnoise,336.35397506972254
count_q12_1,7000,1.0,0.10804383086393736,smartnoise,343.60993076574
count_q12_1,7000,1.25,0.10281745265969475,smartnoise,344.17097125621774
count_q12_1,7000,1.5,0.08559515530825851,smartnoise,339.64389326195817
count_q12_1,7000,1.75,0.061445180478875906,smartnoise,346.11203930590585
count_q12_1,7000,2.0,0.06593131862408187,smartnoise,345.30067876991006
count_q12_1,7000,2.25,0.034992710611188256,smartnoise,337.8099585903124
count_q12_1,7000,2.5,0.04379917061930255,smartnoise,341.47115844662903
count_q12_1,7000,2.75,0.041649656391752145,smartnoise,341.7106959864681
count_q12_1,7000,3.0,0.038597874531732274,smartnoise,339.78899266689524
count_q12_1,8000,0.1,0.8232557318354973,smartnoise,1203.6355295842777
count_q12_1,8000,0.25,0.3530447917757745,smartnoise,422.2024199886372
count_q12_1,8000,0.5,0.22290693125158761,smartnoise,430.42925648648816
count_q12_1,8000,0.75,0.09519716382329885,smartnoise,434.51790852488665
count_q12_1,8000,1.0,0.11858541225631422,smartnoise,427.21374583262246
count_q12_1,8000,1.25,0.08366600265340757,smartnoise,437.51553351164125
count_q12_1,8000,1.5,0.06237487474937324,smartnoise,431.4107312199552
count_q12_1,8000,1.75,0.057960115596848154,smartnoise,414.2469494180029
count_q12_1,8000,2.0,0.06312190586476299,smartnoise,419.63649676548505
count_q12_1,8000,2.25,0.04889401803901987,smartnoise,409.7033196823159
count_q12_1,8000,2.5,0.04541475531146237,smartnoise,425.84102567170305
count_q12_1,8000,2.75,0.053473124090518596,smartnoise,437.1877356167396
count_q12_1,8000,3.0,0.03423265984407288,smartnoise,412.50308006861826
count_q12_1,8500,0.1,0.9952829925674996,smartnoise,360.69359233404856
count_q12_1,8500,0.25,0.48005190030830974,smartnoise,359.34477066881135
count_q12_1,8500,0.5,0.13920187724940272,smartnoise,361.63403034514624
count_q12_1,8500,0.75,0.13211088977533925,smartnoise,359.9889068428399
count_q12_1,8500,1.0,0.1136375589745247,smartnoise,374.2924658030569
count_q12_1,8500,1.25,0.09315686068154896,smartnoise,363.8861388662756
count_q12_1,8500,1.5,0.06809315825170721,smartnoise,364.52156638557517
count_q12_1,8500,1.75,0.03626125884099397,smartnoise,363.12906758914573
count_q12_1,8500,2.0,0.04192595219107168,smartnoise,365.2579757825664
count_q12_1,8500,2.25,0.0523496363794988,smartnoise,358.93353030611763
count_q12_1,8500,2.5,0.03884135063345689,smartnoise,369.2546535971503
count_q12_1,8500,2.75,0.04209069134117251,smartnoise,355.9482462707776
count_q12_1,8500,3.0,0.04126041862764749,smartnoise,359.00108945330396
count_q12_2,1000,0.1,6.013152251523322,smartnoise,329.21349523037173
count_q12_2,1000,0.25,2.9120439557122078,smartnoise,335.1260317849778
count_q12_2,1000,0.5,1.760113632695344,smartnoise,337.98804265736356
count_q12_2,1000,0.75,1.3527749258468682,smartnoise,329.4476338296245
count_q12_2,1000,1.0,0.6204836822995429,smartnoise,327.86480572726913
count_q12_2,1000,1.25,0.7589466384404111,smartnoise,315.3568806000083
count_q12_2,1000,1.5,0.6480740698407861,smartnoise,307.69128487710714
count_q12_2,1000,1.75,0.35777087639996635,smartnoise,308.3138164519715
count_q12_2,1000,2.0,0.38340579025361626,smartnoise,319.6106415054092
count_q12_2,1000,2.25,0.32710854467592254,smartnoise,316.76895245447906
count_q12_2,1000,2.5,0.27748873851023215,smartnoise,336.8640299444561
count_q12_2,1000,2.75,0.3,smartnoise,324.514862681161
count_q12_2,1000,3.0,0.36055512754639896,smartnoise,1253.3187920575094
count_q12_2,2000,0.1,5.492676942985087,smartnoise,353.33015044816386
count_q12_2,2000,0.25,2.849122671981675,smartnoise,352.68263712569495
count_q12_2,2000,0.5,0.7661592523751182,smartnoise,354.283731731432
count_q12_2,2000,0.75,0.6695147496508198,smartnoise,348.0276437856847
count_q12_2,2000,1.0,0.282842712474619,smartnoise,350.81684197841787
count_q12_2,2000,1.25,0.31819805153394637,smartnoise,336.99297594076774
count_q12_2,2000,1.5,0.21447610589527213,smartnoise,343.1331038586144
count_q12_2,2000,1.75,0.2936835031117683,smartnoise,337.4942340481263
count_q12_2,2000,2.0,0.24238399287081644,smartnoise,338.32891995694325
count_q12_2,2000,2.25,0.14491376746189438,smartnoise,336.00531596434274
count_q12_2,2000,2.5,0.13874436925511607,smartnoise,330.40649986309
count_q12_2,2000,2.75,0.1457737973711325,smartnoise,332.91295580350805
count_q12_2,2000,3.0,0.1710263137648707,smartnoise,339.656669482316
count_q12_2,3000,0.1,2.4773641906940798,smartnoise,294.55911849700726
count_q12_2,3000,0.25,0.8203657720797474,smartnoise,304.4326371021602
count_q12_2,3000,0.5,0.708519583356734,smartnoise,292.75044338962306
count_q12_2,3000,0.75,0.4183300132670377,smartnoise,292.1879235581793
count_q12_2,3000,1.0,0.3277871938383873,smartnoise,291.1968107247316
count_q12_2,3000,1.25,0.1831817555204545,smartnoise,328.7960829293896
count_q12_2,3000,1.5,0.19522067285795097,smartnoise,445.94348198716045
count_q12_2,3000,1.75,0.07453559924999298,smartnoise,454.7266090287135
count_q12_2,3000,2.0,0.16599866130651644,smartnoise,461.9948397212445
count_q12_2,3000,2.25,0.1256096245427785,smartnoise,449.2607097269906
count_q12_2,3000,2.5,0.09428090415820634,smartnoise,466.77074520136966
count_q12_2,3000,2.75,0.08881941729649485,smartnoise,482.0082671244772
count_q12_2,3000,3.0,0.07071067811865475,smartnoise,474.3686407097214
count_q12_2,4000,0.1,1.4190886159785794,smartnoise,13.71488612290746
count_q12_2,4000,0.25,0.8355761485346502,smartnoise,14.597017827453223
count_q12_2,4000,0.5,0.444480033297335,smartnoise,15.407050969748518
count_q12_2,4000,0.75,0.19006577808748212,smartnoise,15.461367031592257
count_q12_2,4000,1.0,0.22721135535003523,smartnoise,13.945678983395565
count_q12_2,4000,1.25,0.15850867484147357,smartnoise,24.30053991471418
count_q12_2,4000,1.5,0.08803408430829504,smartnoise,45.20740340503116
count_q12_2,4000,1.75,0.1284523257866513,smartnoise,317.6658817887237
count_q12_2,4000,2.0,0.09486832980505139,smartnoise,41.96464731708285
count_q12_2,4000,2.25,0.08803408430829504,smartnoise,42.15731339280255
count_q12_2,4000,2.5,0.09253377761660873,smartnoise,44.892577634904896
count_q12_2,4000,2.75,0.08023403267940607,smartnoise,39.90355094829478
count_q12_2,4000,3.0,0.06754628043053147,smartnoise,99.47986342739878
count_q12_2,5000,0.1,2.275451603528407,smartnoise,188.00296826856004
count_q12_2,5000,0.25,0.6294441992742487,smartnoise,181.62550041327995
count_q12_2,5000,0.5,0.4761512364784953,smartnoise,176.34967678093653
count_q12_2,5000,0.75,0.18878559267062725,smartnoise,180.65512802457008
count_q12_2,5000,1.0,0.20425474290698858,smartnoise,176.7808085182432
count_q12_2,5000,1.25,0.12806248474865697,smartnoise,184.86468479251593
count_q12_2,5000,1.5,0.08740709353364863,smartnoise,200.60905632355244
count_q12_2,5000,1.75,0.09465727652959387,smartnoise,185.3824444606489
count_q12_2,5000,2.0,0.12680693987317887,smartnoise,203.25525979192332
count_q12_2,5000,2.25,0.07536577472566708,smartnoise,200.42678655967984
count_q12_2,5000,2.5,0.07509993342207436,smartnoise,191.5843145079807
count_q12_2,5000,2.75,0.05477225575051661,smartnoise,185.67773018949885
count_q12_2,5000,3.0,0.05099019513592785,smartnoise,187.92299240793264
count_q12_2,6000,0.1,1.8858095815266658,smartnoise,316.7770186613933
count_q12_2,6000,0.25,0.5817120326148402,smartnoise,321.99323711759786
count_q12_2,6000,0.5,0.328464440828667,smartnoise,320.97982313380237
count_q12_2,6000,0.75,0.11067971810589326,smartnoise,320.7318122268914
count_q12_2,6000,1.0,0.1680773631397161,smartnoise,332.62544643728586
count_q12_2,6000,1.25,0.13102162671355697,smartnoise,316.8066580243265
count_q12_2,6000,1.5,0.09789450103725611,smartnoise,322.0391931180762
count_q12_2,6000,1.75,0.07817359599705717,smartnoise,317.18578191866646
count_q12_2,6000,2.0,0.0752772652709081,smartnoise,322.89486577496433
count_q12_2,6000,2.25,0.028382310609877337,smartnoise,321.55201556305826
count_q12_2,6000,2.5,0.03333333333333333,smartnoise,320.85578674952785
count_q12_2,6000,2.75,0.0685160159703149,smartnoise,312.58220980687923
count_q12_2,6000,3.0,0.047434164902525694,smartnoise,318.4475409992663
count_q12_2,7000,0.1,1.2650885263853422,smartnoise,360.1488392888989
count_q12_2,7000,0.25,0.44969377335684596,smartnoise,358.6829232573153
count_q12_2,7000,0.5,0.20942097043310362,smartnoise,355.76938479868505
count_q12_2,7000,0.75,0.152529689314733,smartnoise,360.8996222125542
count_q12_2,7000,1.0,0.12721506777653252,smartnoise,364.5085623854026
count_q12_2,7000,1.25,0.08194074514114277,smartnoise,361.05549075894095
count_q12_2,7000,1.5,0.07491491772643939,smartnoise,351.4167009415266
count_q12_2,7000,1.75,0.06939975886566353,smartnoise,1085.1334805200704
count_q12_2,7000,2.0,0.06388765649999399,smartnoise,355.17821948001335
count_q12_2,7000,2.25,0.04379917061930255,smartnoise,374.2723633555443
count_q12_2,7000,2.5,0.062105900340811884,smartnoise,351.6015907331006
count_q12_2,7000,2.75,0.038065464555640645,smartnoise,361.144465668368
count_q12_2,7000,3.0,0.04237827706911807,smartnoise,372.48810482570985
count_q12_2,8000,0.1,1.0638300498669888,smartnoise,337.73438821758253
count_q12_2,8000,0.25,0.3579018720263977,smartnoise,337.3868622164819
count_q12_2,8000,0.5,0.15562374497485915,smartnoise,356.5654086060678
count_q12_2,8000,0.75,0.14614846903064022,smartnoise,370.75690448504497
count_q12_2,8000,1.0,0.09261816776421353,smartnoise,356.9090147444161
count_q12_2,8000,1.25,0.07945124291035352,smartnoise,358.80127110964287
count_q12_2,8000,1.5,0.06743051979630589,smartnoise,343.85659787313676
count_q12_2,8000,1.75,0.06846531968814576,smartnoise,352.9639672680031
count_q12_2,8000,2.0,0.049529031890397375,smartnoise,360.9752709961623
count_q12_2,8000,2.25,0.045757513044307814,smartnoise,347.47264971388984
count_q12_2,8000,2.5,0.04626688880830437,smartnoise,345.67822696338936
count_q12_2,8000,2.75,0.04069705149024927,smartnoise,351.93534970308036
count_q12_2,8000,3.0,0.043481317827315215,smartnoise,347.93769633531747
count_q12_2,8500,0.1,1.2165809484585268,smartnoise,358.7355862742388
count_q12_2,8500,0.25,0.30005766458486705,smartnoise,359.52178443527833
count_q12_2,8500,0.5,0.24098988478248218,smartnoise,354.938975927968
count_q12_2,8500,0.75,0.12483899665771585,smartnoise,355.5566178348379
count_q12_2,8500,1.0,0.10685824779167617,smartnoise,362.9729076195785
count_q12_2,8500,1.25,0.09337945803757379,smartnoise,351.5477385165101
count_q12_2,8500,1.5,0.07422028374394121,smartnoise,354.26330131364585
count_q12_2,8500,1.75,0.04586726750498336,smartnoise,363.18810332209137
count_q12_2,8500,2.0,0.035489654421172606,smartnoise,354.00369564277855
count_q12_2,8500,2.25,0.040923593249237854,smartnoise,350.0426831810274
count_q12_2,8500,2.5,0.02467785525106239,smartnoise,354.9076851899356
count_q12_2,8500,2.75,0.0283331637148054,smartnoise,360.01072587551363
count_q12_2,8500,3.0,0.03022407665568266,smartnoise,364.96454774059424
count_q12_3,1000,0.1,8.66625640054574,smartnoise,573.7625827319357
count_q12_3,1000,0.25,3.9729082546668506,smartnoise,593.4848243030507
count_q12_3,1000,0.5,2.3143033509028155,smartnoise,2020.8469289542443
count_q12_3,1000,0.75,1.4049911031746785,smartnoise,575.6607332670336
count_q12_3,1000,1.0,0.5282045058497703,smartnoise,568.2632183230841
count_q12_3,1000,1.25,0.6140032573203501,smartnoise,573.1961447131599
count_q12_3,1000,1.5,0.4898979485566356,smartnoise,563.8816255234532
count_q12_3,1000,1.75,0.5440588203494177,smartnoise,599.0006312501694
count_q12_3,1000,2.0,0.44045431091090476,smartnoise,555.5610432162671
count_q12_3,1000,2.25,0.3872983346207417,smartnoise,577.318332672834
count_q12_3,1000,2.5,0.39496835316263,smartnoise,610.7202278200356
count_q12_3,1000,2.75,0.30659419433511786,smartnoise,584.6607802508096
count_q12_3,1000,3.0,0.21908902300206645,smartnoise,581.8496278656806
count_q12_3,2000,0.1,3.860213724653079,smartnoise,267.5157102551986
count_q12_3,2000,0.25,1.1189280584559491,smartnoise,283.2392846111675
count_q12_3,2000,0.5,0.8409815693580924,smartnoise,282.5415548068481
count_q12_3,2000,0.75,0.6620045317065436,smartnoise,277.226749611902
count_q12_3,2000,1.0,0.4435651023243375,smartnoise,266.29100899774613
count_q12_3,2000,1.25,0.3228776858192588,smartnoise,264.942267815962
count_q12_3,2000,1.5,0.2588435821108957,smartnoise,262.5417662523113
count_q12_3,2000,1.75,0.23769728648009425,smartnoise,268.00043276104867
count_q12_3,2000,2.0,0.21035683967962632,smartnoise,268.29000288173773
count_q12_3,2000,2.25,0.1857417562100671,smartnoise,263.16807213387546
count_q12_3,2000,2.5,0.1118033988749895,smartnoise,261.7889884569419
count_q12_3,2000,2.75,0.191049731745428,smartnoise,268.7946371195752
count_q12_3,2000,3.0,0.10606601717798213,smartnoise,271.6419270927768
count_q12_3,3000,0.1,2.499933332444421,smartnoise,311.07213597695187
count_q12_3,3000,0.25,1.0535126429658492,smartnoise,296.93983275953036
count_q12_3,3000,0.5,0.7238016916869489,smartnoise,297.34482462940673
count_q12_3,3000,0.75,0.3158762064128569,smartnoise,310.568424704554
count_q12_3,3000,1.0,0.25099800796022265,smartnoise,297.5199477488241
count_q12_3,3000,1.25,0.2277913275102652,smartnoise,289.4620519982867
count_q12_3,3000,1.5,0.190029237516523,smartnoise,275.27761326018975
count_q12_3,3000,1.75,0.19550504398153576,smartnoise,300.71023141254335
count_q12_3,3000,2.0,0.14063348739819326,smartnoise,296.12325405765677
count_q12_3,3000,2.25,0.16865480854231357,smartnoise,286.1981637824667
count_q12_3,3000,2.5,0.1776388345929897,smartnoise,286.5134914111489
count_q12_3,3000,2.75,0.0924962461700774,smartnoise,290.9175664502237
count_q12_3,3000,3.0,0.10434983894999018,smartnoise,285.16175440706706
count_q12_3,4000,0.1,1.8628607033270093,smartnoise,292.33249527324705
count_q12_3,4000,0.25,0.6451743950281971,smartnoise,297.2869691118974
count_q12_3,4000,0.5,0.5556527692723217,smartnoise,1082.4745239949575
count_q12_3,4000,0.75,0.3564582724527515,smartnoise,293.0075050503647
count_q12_3,4000,1.0,0.24070209803821818,smartnoise,302.1070925334342
count_q12_3,4000,1.25,0.17624556732014565,smartnoise,297.6669737628369
count_q12_3,4000,1.5,0.1748213373704709,smartnoise,294.49889575972514
count_q12_3,4000,1.75,0.14295978455495797,smartnoise,306.49546344203276
count_q12_3,4000,2.0,0.08253787009609588,smartnoise,319.6728501045868
